id,name,num_assets,White_Paper,Webinar,Software_Download,Free_Offer,Live_Event,Case_Study
6628,Cisco Trials2012 CPG,4,4,0,0,0,0,0
6629,Citrix_Q4_12 TSGMolly CPG,0,0,0,0,0,0,0
6630,Box Trial2012 CPG,1,1,0,0,0,0,0
6631,Box Trial_Q1_2013 CPG,1,0,1,0,0,0,0
6632,Q4_VirtueStream Trial_Q1 CPG,0,0,0,0,0,0,0
6633,Box -Trial41211 CPG,3,3,0,0,0,0,0
6634,BroadVision TSGUK1000+ CPG,1,1,0,0,0,0,0
6635,WinMagic Troy CPG,1,0,0,0,0,0,1
6636,express trial CPG,7,0,1,0,0,0,0
6637,IBM Trial CPG,0,0,0,0,0,0,0
6638,express Trial CPG,0,0,0,0,0,0,0
6639,IBM Trial CPG,1,1,0,0,0,0,0
6640,IBM Trial CPG,3,7,1,0,0,0,0
6641,Q3/Q4 Trend CPG,0,0,0,0,0,0,0
6642,F5 Tree13 CPG,4,4,0,0,0,0,0
6643, Transition CPG,1,0,1,0,0,0,0
6644,Systar TrainingFuturesTradersGuide CPG,1,1,0,0,0,0,0
6645,Info Training CPG,0,0,0,0,0,0,0
6646,test Trader CPG,0,0,0,0,0,0,0
6647,adf Tracking CPG,1,0,0,0,0,0,1
6648,How toWebinarAttendanceandMaximizeConversion CPG,0,0,0,0,0,0,0
6649,campaign toWeb CPG,0,0,0,0,0,0,0
6650,Idera_Q4_12 Trial CPG,10,8,0,0,0,0,2
6651,Epicor Trial CPG,0,0,0,0,0,0,0
6652,C&SM Transistor(hearst) CPG,0,0,0,0,0,0,0
6653,Becoming toResource CPG,0,0,0,0,0,0,0
6654,asdf Tools CPG,0,0,0,0,0,0,0
6655,test toNewCustomers CPG,0,0,0,0,0,0,0
6656,Cisco toLeveragingResearchandIndustryExperiencetoAchieveBest CPG,1,1,0,0,0,0,0
6657,cvvcxvcxv To CPG,2,2,0,0,0,0,0
6658,sdasd TM CPG,1,1,0,0,0,0,0
6659,F5 to CPG,3,3,0,0,0,0,0
6660,Ericom_WP_Q4 toBusinessBenefitsfromCustomerFeedback CPG,3,3,0,0,0,0,0
6661,Security toEvolution:AudienceBasedMarketing-NowandMoving CPG,2,2,0,0,0,0,0
6662,Business TL CPG,1,0,1,0,0,0,0
6663,Whitepaper TLIDC113011 CPG,1,0,1,0,0,0,0
6664,IBM TL CPG,4,4,0,0,0,0,0
6665,Mimecast TL CPG,12,12,0,0,0,0,0
6666,Corepoint TurnaroundMarch2012 CPG,13,12,0,0,0,0,1
6667,mjklmlm WPIDGMay-Jul12 CPG,13,12,0,0,0,0,1
6668,test WPFeb-March'12 CPG,4,4,0,0,0,0,0
6669,DMNews WP41214 CPG,9,4,5,0,0,0,0
6670,Hara WP41214 CPG,7,3,1,0,2,0,1
6671,Canon WP41214 CPG,5,2,0,0,0,0,0
6672,momentum WP41061 CPG,5,5,0,0,0,0,0
6673,TraceSecurity WP-1/22 CPG,3,2,1,0,0,0,0
6674,ACL WP_Q1_13 CPG,0,0,0,0,0,0,0
6675,Test WP CPG,0,0,0,0,0,0,0
6676,HP WP CPG,4,4,0,0,0,0,0
6677,sadasd WP CPG,3,2,0,0,0,0,1
6678,gbhjg WP CPG,3,2,0,0,0,0,1
6679,UWM WP CPG,6,2,0,0,0,0,1
6680,Cisco_Oct12 WP41214 CPG,3,1,0,0,0,0,2
6681,EMM WP_PAN CPG,1,1,0,0,0,0,0
6682,Q4_Internap WP2011 CPG,1,1,0,0,0,0,0
6683,Arbor Wp2012 CPG,2,1,0,0,1,0,0
6684,Unica WP24 CPG,1,1,0,0,0,0,0
6685,BYOD WP2011 CPG,0,0,0,0,0,0,0
6686,Collaboration wp CPG,1,1,0,0,0,0,0
6687,Oracle WP27 CPG,2,1,0,0,0,0,0
6688,Zerto WP CPG,4,4,0,0,0,0,0
6689,sdfs WP CPG,2,2,0,0,0,0,0
6690,Bowen WP CPG,0,0,0,0,0,0,0
6691,Bradley wp CPG,4,3,1,0,0,0,0
6692,VSAT World CPG,0,0,0,0,0,0,0
6693,Sysomos WP CPG,2,1,1,0,0,0,0
6694,Q4 WP CPG,0,0,0,0,0,0,0
6695,NetIQ_IdentityMGMT_Q4 WP CPG,2,0,2,0,0,0,0
6696,NetIQ_SecurityMGMT_Q4 WP CPG,1,1,0,0,0,0,0
6697,Hit Workforce13 CPG,1,0,1,0,0,0,0
6698,Monster Workflow CPG,0,0,0,0,0,0,0
6699,Workload Word CPG,0,0,0,0,0,0,0
6700,Rapid7 WOOD CPG,0,0,0,0,0,0,0
6701,ghghj WMI CPG,0,0,0,0,0,0,0
6702,",.m,.m,.m,. WizIQClassroom CPG",7,0,0,0,0,0,0
6703,Microsoft withStandard164 CPG,0,0,0,0,0,0,0
6704,Efficient WirelessWeek42409 CPG,1,1,0,0,0,0,0
6705,IDIS WirelessWeek40709 CPG,8,8,0,0,0,0,0
6706,ibm WirelessWeek31309 CPG,2,2,0,0,0,0,0
6707,Raging WirelessWeek121208 CPG,1,0,0,1,0,0,0
6708,Test Wireless CPG,5,5,0,0,0,0,0
6709,YesMail WireGuide CPG,0,0,0,0,0,0,0
6710,Buy Winter CPG,1,0,1,0,0,0,0
6711,Shenzhen Winter CPG,8,1,0,0,0,0,0
6712,Content Wireless CPG,0,0,0,0,0,0,0
6713,Content Wireless CPG,9,9,0,0,0,0,0
6714,Damballa WinesHLOTD CPG,5,3,0,0,0,0,0
6715,Q2 WindsTrialNTA81310 CPG,1,0,1,0,0,0,0
6716,HCL WindsTrialIPAM81310 CPG,0,0,0,0,0,0,0
6717,McAfee WindsTrialCM81310 CPG,3,3,0,0,0,0,0
6718,dwefer Winds-FreeQ22012 CPG,1,0,0,0,1,0,0
6719,Kaseya Winds CPG,1,1,0,0,0,0,0
6720,Janrain WindsTrialAPM81310 CPG,2,2,0,0,0,0,0
6721,Iron Winds CPG,0,0,0,0,0,0,0
6722,Eurotech WindowsPhoneFY10 CPG,12,12,0,0,0,0,0
6723,Zero WindowsNov2012 CPG,13,13,0,0,0,0,0
6724,ClickSoftware WindowsIDGLeads11609 CPG,3,3,0,0,0,0,0
6725,Ipswitch WindowsHubonlyNov12 CPG,3,3,0,0,0,0,0
6726,Website Windowshade CPG,7,7,0,0,0,0,0
6727,Nov Windows8 CPG,1,1,0,0,0,0,0
6728,Nov Windows7 CPG,4,4,0,0,0,0,0
6729,BASF Windows2012 CPG,0,0,0,0,0,0,0
6730,Test Windows2012 CPG,8,5,2,0,1,0,0
6731,Free Windows CPG,1,1,0,0,0,0,0
6732,Quest WindowIFWITHFeb-May11 CPG,0,0,0,0,0,0,0
6733,Quest Window CPG,1,0,0,0,0,1,0
6734,Click WightForm) CPG,0,0,0,0,0,0,0
6735,Why WightForm) CPG,1,0,1,0,0,0,0
6736,Eaton_ Wight CPG,1,0,1,0,0,0,0
6737,BISK-UVM Wight CPG,4,4,0,0,0,0,0
6738,Cyrus WhiteQ22012 CPG,5,5,0,0,0,0,0
6739,SL Whitepapers2012 CPG,1,0,1,0,0,0,0
6740,WSM Win8 CPG,5,5,0,0,0,0,0
6741,Glasshouse WightForm) CPG,3,3,0,0,0,0,0
6742,Barcode Whitepapers CPG,1,1,0,0,0,0,0
6743,Cisco Whitepapers CPG,1,1,0,0,0,0,0
6744,AVG Whitepapers CPG,1,1,0,0,0,0,0
6745,Fulfillment WhitePaper CPG,0,0,0,0,0,0,0
6746,Database Whitepaper CPG,0,0,0,0,0,0,0
6747,Fulfillment Whitepaper CPG,1,1,0,0,0,0,0
6748,Database Whitepaper CPG,0,0,0,0,0,0,0
6749,Intralinks Whitepaper50211 CPG,5,3,2,0,0,0,0
6750,Knowledge Whitepaper2013 CPG,1,0,1,0,0,0,0
6751,Knowledge Whitepaper CPG,1,0,1,0,0,0,0
6752,Intralinks Whitepaper CPG,1,1,0,0,0,0,0
6753,Intralinks Whitepaper CPG,1,1,0,0,0,0,0
6754,Intralinks whitepaper CPG,0,0,0,0,0,0,0
6755,Intralinks Whitepaper CPG,1,1,0,0,0,0,0
6756,Sage Whitepaper CPG,1,1,0,0,0,0,0
6757,Polycom WindsTrialNPM81310 CPG,0,0,0,0,0,0,0
6758,ARM Whitepaper CPG,9,9,0,0,0,0,0
6759,DO Whitepaper CPG,8,8,0,0,0,0,0
6760,Why White90711 CPG,0,0,0,0,0,0,0
6761,Aternity Direct CPG,0,0,0,0,0,0,0
6762,Zerto Whitecampaign CPG,10,0,0,0,0,0,0
6763,HP Vertical CPG,3,3,0,0,0,0,0
6764,CitrixNov12 Whitepaper CPG,3,1,0,0,0,0,2
6765,ExperianNov12 Whitepaper CPG,8,8,0,0,0,0,0
6766,Rackspace_3rdPartySource White CPG,0,0,0,0,0,0,0
6767,Education White CPG,16,16,0,0,0,0,0
6768,Treehouse White CPG,2,2,0,0,0,0,0
6769,Riverbed White CPG,0,0,0,0,0,0,0
6770,Varicent White CPG,1,0,1,0,0,0,0
6771,Unitrends White CPG,2,2,0,0,0,0,0
6772,BOM_AccelOps_NA white CPG,3,3,0,0,0,0,0
6773,DataXu White CPG,0,0,0,0,0,0,0
6774,Cisco- White CPG,7,2,0,0,0,0,0
6775,UWM White CPG,4,4,0,0,0,0,0
6776,FY13 White CPG,0,0,0,0,0,0,0
6777,BOM_Accelops_EMEA white CPG,0,0,0,0,0,0,0
6778,NetIQ white CPG,3,3,0,0,0,0,0
6779,NetIQ White CPG,1,1,0,0,0,0,0
6780,Momemtum White CPG,10,0,0,0,0,0,0
6781,Webroot_Q2_2013 White CPG,0,0,0,0,0,0,0
6782,ExperianNov12-3rdPartySource White CPG,1,1,0,0,0,0,0
6783,IBM_Q4_Cloud&Automation_3rd White CPG,4,4,0,0,0,0,0
6784,RES White CPG,3,3,0,0,0,0,0
6785,sdf Weigh-Tronix CPG,1,1,0,0,0,0,0
6786,sdf WebTech CPG,2,2,0,0,0,0,0
6787,SC Websense2013 CPG,7,0,0,0,0,0,0
6788,tester WebLeads102709 CPG,1,1,0,0,0,0,0
6789,Financial Webinar--Oct CPG,1,0,0,0,1,0,0
6790,ServiceNow_Q4_12 White CPG,1,1,0,0,0,0,0
6791,Whitepaper WhichVoIP CPG,0,0,0,0,0,0,0
6792,FY13 Website41310 CPG,10,0,0,1,0,0,0
6793,STG Webinar--Sept CPG,2,2,0,0,0,0,0
6794,Healthcare -Webinars CPG,3,2,1,0,0,0,0
6795,Unica Website CPG,0,0,0,0,0,0,0
6796,Adobe Webstore2013 CPG,0,0,0,0,0,0,0
6797,Analytics WhichVoIPQuote72011 CPG,0,0,0,0,0,0,0
6798,Overland WebSecurity2011 CPG,1,1,0,0,0,0,0
6799,Brocade Webinar--Nov CPG,10,1,0,0,0,0,0
6800,The Webinar--May CPG,1,1,0,0,0,0,0
6801,sbn Webinar--Mar CPG,1,1,0,0,0,0,0
6802,"Info WebinarJAN23,2013 CPG",3,2,0,0,0,0,1
6803,Employee WebinarforSAP(newsletter) CPG,1,1,0,0,0,0,0
6804,Apple Webinar--Jun CPG,1,1,0,0,0,0,0
6805,Apple Webinar--Jan CPG,1,1,0,0,0,0,0
6806,Q4 Webinar--Jan CPG,1,1,0,0,0,0,0
6807,HP Webinar--Mar CPG,1,1,0,0,0,0,0
6808,C&SM Webinar--Jul CPG,1,1,0,0,0,0,0
6809,MM Webinar--Feb(TEST) CPG,3,3,0,0,0,0,0
6810,Alvea Webinar--Feb CPG,0,0,0,0,0,0,0
6811,iCRM-SalesOps-Q4'12 Webinar--Feb CPG,2,2,0,0,0,0,0
6812,HP Webinar--Feb CPG,1,0,1,0,0,0,0
6813,HO Webinar--Feb CPG,1,1,0,0,0,0,0
6814,HP WebinarEU42210 CPG,3,3,0,0,0,0,0
6815,Kevin Webinar--Apr CPG,4,4,0,0,0,0,0
6816,NovelASPect Webinar42210 CPG,4,4,0,0,0,0,0
6817,Brainshark Webinar41972 CPG,1,1,0,0,0,0,0
6818,EMC Webinar--Dec CPG,2,2,0,0,0,0,0
6819,Visibility Webinar2013 CPG,1,1,0,0,0,0,0
6820,adfgasd Webinar/31 CPG,9,6,0,0,0,0,0
6821,Test Webinar CPG,3,3,0,0,0,0,0
6822,CDW_DCIM -Webinar CPG,12,12,0,0,0,0,0
6823,CDW_Data Webinar CPG,5,0,0,0,1,1,0
6824,CDW_Data Webinar CPG,2,0,0,0,2,0,0
6825,CDW_Server Webinar CPG,3,3,0,0,0,0,0
6826,CDW_Server Webinar CPG,3,3,0,0,0,0,0
6827,CDW_DCIM -webinar CPG,0,0,0,0,0,0,0
6828,LMI Webinar CPG,1,1,0,0,0,0,0
6829,Citrix Webinar_Marketing CPG,13,9,0,0,0,0,4
6830,logicfuture Webinar CPG,1,0,1,0,0,0,0
6831,Test Webinar CPG,8,8,0,0,0,0,0
6832,IBM Webinar CPG,4,4,0,0,0,0,0
6833,fsdjfklsdjflksd Webinar CPG,0,0,0,0,0,0,0
6834,assdfdsaf Webinar CPG,2,1,0,0,1,0,0
6835,Wheelhouse Webinar CPG,3,3,0,0,0,0,0
6836,Dyn Webinar CPG,0,0,0,0,0,0,0
6837,CDW_Networking_Standard_Q4_12 Webinar CPG,0,0,0,0,0,0,0
6838,CDW_Networking_HQL_Q4_12 Webinar CPG,2,2,0,0,0,0,0
6839,CDW_MobileSecurity_Standard_Q4_12 Webinar CPG,8,8,0,0,0,0,0
6840,CDW_MobileSecurity_HQL_Q4_12 Webinar CPG,1,1,0,0,0,0,0
6841,CDW_ThreatPreventionSecurity_Standard_Q4_12 Webinar CPG,1,1,0,0,0,0,0
6842,CDW_ThreatPreventionSecurity_HQL_Q4_12 Webinar CPG,1,0,1,0,0,0,0
6843,CDW_Data Webinar CPG,1,0,1,0,0,0,0
6844,How Webinar CPG,4,3,0,0,0,0,0
6845,Zurich Webinar--Aug CPG,0,0,0,0,0,0,0
6846,CDW_Mobile Webinar CPG,2,2,0,0,0,0,0
6847,Dyn Webinar CPG,8,0,0,0,0,0,0
6848,Dyn Webinar CPG,1,1,0,0,0,0,0
6849,fffffdsf Webinar CPG,0,0,0,0,0,0,0
6850,test Webinar CPG,14,11,0,0,0,0,3
6851,T&E webinar CPG,0,0,0,0,0,0,0
6852,CI WebExCampaignQ3 CPG,1,0,1,0,0,0,0
6853,Content WebEx21811 CPG,10,5,0,0,0,0,0
6854,CloudPassage_Q4_12 WebExTrial21611 CPG,0,0,0,0,0,0,0
6855,BluelockCS_Q4_12 WebExCampaignTechQ3 CPG,1,0,1,0,0,0,0
6856,Quest webinar CPG,4,4,0,0,0,0,0
6857,shaanxi Webcasts CPG,0,0,0,0,0,0,0
6858,China Webcasts CPG,5,5,0,0,0,0,0
6859,Gov-Ed Webcast41781 CPG,1,1,0,0,0,0,0
6860,jknjk -Webcast CPG,2,2,0,0,0,0,0
6861,IPAM Webcast CPG,0,0,0,0,0,0,0
6862,Network Webcast CPG,2,2,0,0,0,0,0
6863,Q4 Webcast CPG,0,0,0,0,0,0,0
6864,Osterman Webcast CPG,5,5,0,0,0,0,0
6865,Osterman Webcast CPG,8,6,0,0,0,0,2
6866,dummy Webcast CPG,6,6,0,0,0,0,0
6867,New Webcast CPG,0,0,0,0,0,0,0
6868,Apple_IpadInAction_Q4_12 WebAlliance CPG,4,0,0,0,0,0,0
6869,McAfee Web42110 CPG,0,0,0,0,0,0,0
6870,Fortinet Webcast CPG,0,0,0,0,0,0,0
6871,FY13_Q2_Liquidity Webcast CPG,5,5,0,0,0,0,0
6872,FY13_Q2_Liquidity Webcast CPG,0,0,0,0,0,0,0
6873,Charles Webcast CPG,5,5,0,0,0,0,0
6874,Apple_Mobile_Device_MGMT_Q4_12 Web40810 CPG,5,5,0,0,0,0,0
6875,Integration Web/E-Commerce21910 CPG,5,3,1,0,0,0,1
6876,Needle Web CPG,5,3,1,0,0,0,1
6877,SC WaysGetMorefromYourITBudgets CPG,5,4,2,0,0,0,0
6878,Apps Water CPG,6,4,2,0,0,0,0
6879,Skillsoft Watchfire-Focus CPG,14,12,2,0,0,0,0
6880,iPad Watchfire CPG,0,0,0,0,0,0,0
6881,SafeNet WarnerNYC CPG,0,0,0,0,0,0,0
6882,White WarnerNortheast CPG,0,0,0,0,0,0,0
6883,APC Web40810 CPG,6,6,0,0,0,0,0
6884,Q4 web CPG,5,4,0,0,1,0,0
6885,Q1'13 Watchfire-Focus CPG,0,0,0,0,0,0,0
6886,HP_Cloud_Q1_13 Web CPG,1,1,0,0,0,0,0
6887,Attachmate Warehousing CPG,0,0,0,0,0,0,0
6888,LEAD Warehouse CPG,8,7,1,0,0,0,0
6889,Test Ware CPG,0,0,0,0,0,0,0
6890,Test WALeads20909 CPG,1,1,0,0,0,0,0
6891,Solgenia WALeads100108 CPG,1,1,0,0,0,0,0
6892,What WarnerMidwest CPG,7,13,0,0,0,0,0
6893,M.Kelli WA51208 CPG,5,3,1,0,0,0,1
6894,Simply WA71408 CPG,0,0,0,0,0,0,0
6895,Collaboration_Q4_2012 WebinarDigitalAssetManagement CPG,5,3,0,0,0,0,2
6896,Learn WA82608 CPG,0,0,0,0,0,0,0
6897,Microsoft WA101408 CPG,0,0,0,0,0,0,0
6898,Business VUManagement CPG,0,0,0,0,0,0,0
6899,Cloudsystem VulnerabilityReport CPG,0,0,0,0,0,0,0
6900,First VU CPG,1,1,0,0,0,0,0
6901,cgfcdgf VSML2012IFWDec-Mar12 CPG,0,0,0,0,0,0,0
6902,"nkmknm, vs.EyeTrackingResearch CPG",4,4,0,0,0,0,0
6903,Alcatel VoIPOct-Dec'11 CPG,2,2,0,0,0,0,0
6904,SC VoIPNovember12toNovember13 CPG,8,1,0,0,0,0,1
6905,Kony VoIPLeads62909 CPG,2,0,0,0,0,0,0
6906,Kaseya VoIPJuly-September12 CPG,10,0,0,0,0,0,0
6907,MTMS VoIPJuly-September12 CPG,0,0,0,0,0,0,0
6908,DSP2 VoIPJuly-Sept'11 CPG,0,0,0,0,0,0,0
6909,AVG w/ CPG,0,0,0,0,0,0,0
6910,Bright VoIPLeads61809 CPG,0,0,0,0,0,0,0
6911,AWS w/ CPG,1,1,0,0,0,0,0
6912,Q1_2013 VSTS22509 CPG,1,1,0,0,0,0,0
6913,Apple vSphere CPG,1,1,0,0,0,0,0
6914,Co-Op VoIPFebruary-May'12 CPG,1,1,0,0,0,0,0
6915,Trusteer VoIPDec11-March'12 CPG,1,1,0,0,0,0,0
6916,Brocade VOIP91509 CPG,4,3,1,0,0,0,0
6917,Free VoIP72109 CPG,3,2,0,0,0,0,0
6918,AppSense VOIP CPG,1,1,0,0,0,0,0
6919,2013 VOIP CPG,1,1,0,0,0,0,0
6920,Trinet Voip CPG,2,0,0,0,0,0,0
6921,AppSense_Q4 VOIP CPG,11,11,0,0,0,0,0
6922,Enterprise VOIP CPG,0,0,0,0,0,0,0
6923,IBM VoIP51509 CPG,1,0,1,0,0,0,0
6924,Q4 VOIP CPG,3,3,0,0,0,0,0
6925,Q4 VoIP41409 CPG,5,4,0,0,0,0,0
6926,Q4 VoIP12 CPG,1,0,1,0,0,0,0
6927,Citrix VOIP CPG,1,0,1,0,0,0,0
6928,eMedia VoIPApril-June12 CPG,0,0,0,0,0,0,0
6929,Riverbed VoiceStar CPG,6,6,0,0,0,0,0
6930,test Voice CPG,1,1,0,0,0,0,0
6931,Microsoft VMware30308 CPG,1,1,0,0,0,0,0
6932,Box VMware200870208 CPG,1,0,1,0,0,0,0
6933,Box VMWare CPG,4,3,0,0,0,0,1
6934,Box VMITWPMar'13 CPG,6,6,0,0,0,0,0
6935,Call Trial CPG,5,0,1,0,0,0,0
6936,White VNX CPG,3,2,1,0,0,0,0
6937,Forrester Visual CPG,0,0,0,0,0,0,0
6938,Epsilon Visiting CPG,0,0,0,0,0,0,0
6939,PlusMedia VirtualizationReport CPG,3,3,0,0,0,0,0
6940,Epsilon VirtualizationPANFeb-April'11 CPG,1,1,0,0,0,0,0
6941,Nuix Virtualization2013 CPG,0,0,0,0,0,0,0
6942,test Virtualization_Standard_Q4_12 CPG,2,2,0,0,1,0,0
6943,Rapid7-Q42012 Visibility CPG,0,0,0,0,0,0,0
6944,IT Virtualization/Automation CPG,2,2,0,0,0,0,0
6945,HH Virtualization CPG,0,0,0,0,0,0,0
6946,Marketing Virtual CPG,0,0,0,0,0,0,0
6947,Centrify Virtualization_HQL_Q4_12 CPG,0,0,0,0,0,0,0
6948,sweetiQ Training CPG,9,9,0,0,0,0,0
6949,Q4 Virtualization CPG,2,2,0,0,0,0,0
6950,Microsoft Virtualization CPG,3,1,0,0,0,0,0
6951,Mobile Virtualization CPG,0,0,0,0,0,0,0
6952,CodeBaby VIPRE40111 CPG,0,0,0,0,0,0,0
6953,FireEye VipreITWPDropTabOct-Dec'11 CPG,0,0,0,0,0,0,0
6954,Test VIPRE40111 CPG,9,8,1,0,0,0,0
6955,Hosting ViewpointJasonwinthorp20Leads@?75 CPG,1,0,0,0,1,0,0
6956, Video CPG,0,0,0,0,0,0,0
6957,ElasticHosts V7000 CPG,0,0,0,0,0,0,0
6958,Apple VDIPack CPG,16,12,0,0,0,0,4
6959,"Apple VanchTechnologyCO.,LTD CPG",9,2,0,0,0,0,0
6960,Apple Velocity13 CPG,1,1,0,0,0,0,0
6961,Apple Velocity13 CPG,1,1,0,0,0,0,0
6962,Dell Vertical CPG,3,3,0,0,0,0,0
6963,TriNet VaultGen CPG,1,0,1,0,0,0,0
6964,CDW VaultGen CPG,1,1,0,0,0,0,0
6965,Box video CPG,1,1,0,0,0,0,0
6966,Q4 versus CPG,1,0,0,0,0,0,1
6967,Test Vertical CPG,6,2,0,0,0,0,0
6968,Test USUKQ1 CPG,1,1,0,0,0,0,0
6969,Xerox USASecurity CPG,1,1,0,0,0,0,0
6970,test1 USASalesLeadsAsset CPG,0,0,0,0,0,0,0
6971,TrendMicro_Q4'12 US82709 CPG,0,0,0,0,0,0,0
6972,THe US82709 CPG,2,0,0,0,0,0,2
6973,WhitePapers UTM CPG,9,8,1,0,0,0,0
6974,TriNet US71510 CPG,2,0,0,0,0,0,2
6975,SalesOptimizationWebinar-Q4'12 USA CPG,0,0,0,0,0,0,0
6976,Dell Cloud CPG,0,0,0,0,0,0,0
6977,Dell_Q4 10.2.10 CPG,4,4,0,0,0,0,0
6978,Filenet Utilities CPG,0,0,0,0,0,0,0
6979,Filenet USLeads60909 CPG,3,3,0,0,0,0,0
6980,Filenet USQ12013 CPG,3,1,0,0,0,0,2
6981,Filenet USATouch CPG,0,0,0,0,0,0,0
6982,Dell Cloud CPG,1,1,0,0,0,0,0
6983,Filenet USTrial CPG,0,0,0,0,0,0,0
6984,Filenet USCPaper CPG,16,12,0,0,0,0,4
6985,Aflac US22411 CPG,0,0,0,0,0,0,0
6986,Citrix US CPG,5,5,0,0,0,0,0
6987,phone US&CA CPG,0,0,0,0,0,0,0
6988,DocuSign US CPG,0,0,0,0,0,0,0
6989,Always US CPG,6,5,1,0,0,0,0
6990,QAS US CPG,0,0,0,0,0,0,0
6991,Q4 Vertical CPG,1,1,0,0,0,0,0
6992,Q4 Vertical CPG,4,4,0,0,0,0,0
6993,Smarter US CPG,1,0,0,0,1,0,0
6994,System US CPG,5,5,0,0,0,0,0
6995,Clicktale US CPG,3,3,0,0,0,0,0
6996,Recursion Virtualization CPG,2,2,0,0,0,0,0
6997,Q1 VOIP2012 CPG,0,0,0,0,0,0,0
6998,ILDP VideoSolution CPG,2,2,0,0,0,0,0
6999,ayantek US CPG,1,1,0,0,0,0,0
7000,Physiological US CPG,8,8,0,0,0,0,0
7001,Nasuni US CPG,1,1,0,0,0,0,0
7002,Riverbed US CPG,4,4,1,0,0,0,0
7003,St US CPG,1,0,1,0,0,0,0
7004,adg URL CPG,5,5,0,0,0,0,0
7005,etst Upgrade121708 CPG,10,1,0,0,0,0,0
7006,qqweqeq Unix CPG,6,6,0,0,0,0,0
7007,Financial US70910 CPG,0,0,0,0,0,0,0
7008,Checkpoint HR CPG,3,3,0,0,0,0,0
7009,CDW US CPG,0,0,0,0,0,0,0
7010,Webex US CPG,4,0,4,0,0,0,0
7011,Modicon Unix CPG,6,6,0,0,0,0,0
7012,test University CPG,0,0,0,0,0,0,0
7013,University Unified CPG,8,8,0,0,0,0,0
7014,HP University CPG,1,1,0,0,0,0,0
7015,Modernization UnicaQ4 CPG,3,3,0,0,0,0,0
7016,Vidyo UniversityProgramforFinancialPlanning CPG,6,6,0,0,0,0,0
7017,NA Unica CPG,6,6,0,0,0,0,0
7018,not UNICA CPG,6,6,0,0,0,0,0
7019,SDN Undstructured CPG,1,0,1,0,0,0,0
7020,adfad Ultimate CPG,1,0,1,0,0,0,0
7021,Dell-SonicWALL UKNov-Jan12 CPG,1,0,1,0,0,0,0
7022,Attribution UK63009 CPG,18,18,0,0,0,0,0
7023,Category UK52610 CPG,1,1,0,0,0,0,0
7024,IBM UK-DummiesiXBRL CPG,1,0,1,0,0,0,0
7025,HP UKLMIQ42011 CPG,1,1,0,0,0,0,0
7026,HP UK80811 CPG,0,0,0,0,0,0,0
7027,Agile WebinarOct30 CPG,3,3,0,0,0,0,0
7028,GoToMeeting VideoITwhitepapersDecember12toDecember13 CPG,0,0,0,0,0,0,0
7029,fitnessproworld UK42109 CPG,1,1,0,0,0,0,0
7030,FileLocker UK31910 CPG,1,1,0,0,0,0,0
7031,Riverbed UK2012 CPG,1,1,0,0,0,0,0
7032,test UK10511 CPG,1,1,0,0,0,0,0
7033,DeepDive-SimpleBI-11'12 UK_Q4 CPG,1,1,0,0,0,0,0
7034,TRIAL UK_DWA111109 CPG,1,1,0,0,0,0,0
7035,SC UK&Germany71510 CPG,0,0,0,0,0,0,0
7036,Roofer UK CPG,1,0,1,0,0,0,0
7037,Arbor_Enterprise VoIPApril-June12 CPG,11,11,0,0,0,0,0
7038,Bright UK2012 CPG,0,0,0,0,0,0,0
7039,Arbor_Hosting VOIP91509 CPG,18,18,0,0,0,0,0
7040,Q4 UK2011 CPG,0,0,0,0,0,0,0
7041,Q4 UK2013 CPG,2,2,0,0,0,0,0
7042,DistributedSMM UK CPG,0,0,0,0,0,0,0
7043,ibm UK CPG,2,2,0,0,0,0,0
7044,EMA UK CPG,3,3,0,0,0,0,0
7045,Cleversafe_Q4 UK CPG,1,1,0,0,0,0,0
7046,New Unfiltered CPG,1,1,0,0,0,0,0
7047,Salesforce WPFeb-March'12 CPG,1,1,0,0,0,0,0
7048,Intralinks WP41214 CPG,4,4,0,0,0,0,0
7049,Security WP41214 CPG,0,0,0,0,0,0,0
7050,Cloud WP41214 CPG,1,1,0,0,0,0,0
7051,Legends WP2011 CPG,1,1,0,0,0,0,0
7052,Terra WP-1/22 CPG,1,1,0,0,0,0,0
7053,Aqua WP_Q1_13 CPG,1,0,0,0,0,0,1
7054,WSM UK CPG,3,3,0,0,0,0,0
7055,Citrix WPIDGMay-Jul12 CPG,1,1,0,0,0,0,0
7056,CDW WP27 CPG,4,2,2,0,0,0,0
7057,MSFT WP2011 CPG,5,5,0,0,0,0,0
7058,GE WP41214 CPG,5,0,0,0,0,0,0
7059,C-Suite UK-Tech80811 CPG,0,0,0,0,0,0,0
7060,Enterprise WP41061 CPG,1,0,1,0,0,0,0
7061,December_2012 WP24 CPG,0,0,0,0,0,0,0
7062,iPass_WP_Q1_13 Wp2012 CPG,1,0,0,0,1,0,0
7063,Essays WP_PAN CPG,2,2,0,0,0,0,0
7064,Innovative WP CPG,1,1,0,0,0,0,0
7065,Rackspace wp CPG,4,3,1,0,0,0,0
7066,Wheelhouse WP CPG,0,0,0,0,0,0,0
7067,Wheelhouse WP CPG,0,0,0,0,0,0,0
7068,Wheelhouse WP CPG,1,0,0,0,1,0,0
7069,Wheelhouse WP CPG,8,8,0,0,0,0,0
7070,jkhjkh WP CPG,0,0,0,0,0,0,0
